"SPECIES_GROUP","YEAR","DISTRICT","AREA","SPECIES","AMOUNT","VALUE","COUNT","PRICE","SIZE"
"Salmon","2002"," SOUTH COAST ","26","CHINOOK",198756,984520,29060,4.95341021151563,6.8395044735031
"Salmon","2002"," SOUTH COAST ","27","CHINOOK",38182,193216,5285,5.06039495050024,7.22459791863765
"Salmon","2002"," UNSP DISTRICT ","441(TAKU)","CHINOOK",11098,40862,1551,3.68192467111191,7.15538362346873
"Salmon","2002"," FRASER RIVER ","29AB","CHUM",137219,72891,26734,0.531201947252203,5.13275230044139
"Salmon","2002"," FRASER RIVER ","29D","CHUM",95892,48623,17116,0.507060025862429,5.60247721430241
"Salmon","2002"," NORTH COAST ","1","CHUM",2523,2299,516,0.911216805390408,4.88953488372093
"Salmon","2002"," NORTH COAST ","2E","CHUM",171051,80711,35496,0.471853423832658,4.81888100067613
"Salmon","2002"," NORTH COAST ","2W","CHUM",336258,156994,70678,0.466885546217488,4.75760491241971
"Salmon","2002"," NORTH COAST ","3","CHUM",331036,164554,54948,0.497087930013654,6.02453228506952
"Salmon","2002"," NORTH COAST ","4","CHUM",90144,45036,15619,0.499600638977636,5.77143222997631
"Salmon","2002"," NORTH COAST ","5","CHUM",9009,4446,1532,0.493506493506494,5.88054830287206
"Salmon","2002"," NORTH COAST ","6","CHUM",1114170,546362,202868,0.490375795435167,5.49209338091764
"Salmon","2002"," NORTH COAST ","7","CHUM",815983,392643,189179,0.48119017185407,4.31328530122265
"Salmon","2002"," NORTH COAST ","8","CHUM",2226746,1111101,385489,0.498979677071386,5.77641904178848
"Salmon","2002"," SOUTH COAST ","11","CHUM",8182,4154,1490,0.507699828892691,5.49127516778523
"Salmon","2002"," SOUTH COAST ","12","CHUM",1188975,563515,239334,0.473950251266847,4.96784827897415
"Salmon","2002"," SOUTH COAST ","13","CHUM",1807129,874940,357653,0.484160234272152,5.05274386066942
"Salmon","2002"," SOUTH COAST ","14","CHUM",952471,466439,192767,0.489714647480081,4.94104800095452
"Salmon","2002"," SOUTH COAST ","17","CHUM",587,298,125,0.507666098807496,4.696
"Salmon","2002"," SOUTH COAST ","18","CHUM",725680,336520,152988,0.463730569948187,4.74337856563914
"Salmon","2002"," SOUTH COAST ","19","CHUM",73588,34069,15398,0.462969505897701,4.77906221587219
"Salmon","2002"," SOUTH COAST ","20","CHUM",143,70,37,0.48951048951049,3.86486486486486
"Salmon","2002"," SOUTH COAST ","21","CHUM",1800064,841142,397938,0.467284496551234,4.52347853183159
"Salmon","2002"," SOUTH COAST ","23","CHUM",364,396,70,1.08791208791209,5.2
"Salmon","2002"," SOUTH COAST ","24","CHUM",515,597,120,1.15922330097087,4.29166666666667
"Salmon","2002"," SOUTH COAST ","25","CHUM",457700,243369,106156,0.531721651736946,4.31157918534986
"Salmon","2002"," SOUTH COAST ","26","CHUM",3844,3755,735,0.97684703433923,5.22993197278912
"Salmon","2002"," SOUTH COAST ","27","CHUM",1552,1349,322,0.869201030927835,4.81987577639752
"Salmon","2002"," FRASER RIVER ","29C","COHO",83,374,27,4.50602409638554,3.07407407407407
"Salmon","2002"," NORTH COAST ","1","COHO",320042,769059,81938,2.40299398203986,3.90590446435109
"Salmon","2002"," NORTH COAST ","2E","COHO",37073,80621,9345,2.17465540959728,3.96714820759765
"Salmon","2002"," NORTH COAST ","2W","COHO",28209,83997,6805,2.97766670211635,4.14533431300514
"Salmon","2002"," NORTH COAST ","3","COHO",16187,37600,4071,2.32285167109409,3.97617293048391
"Salmon","2002"," NORTH COAST ","4","COHO",394,442,109,1.12182741116751,3.61467889908257
"Salmon","2002"," NORTH COAST ","5","COHO",13592,21960,3580,1.61565626839317,3.79664804469274
"Salmon","2002"," NORTH COAST ","6","COHO",27786,63895,6826,2.29953933635644,4.07061236448872
"Salmon","2002"," NORTH COAST ","7","COHO",17810,34616,4482,1.94362717574396,3.97367246764837
"Salmon","2002"," SOUTH COAST ","13","COHO",2,1,1,0.5,2
"Salmon","2002"," SOUTH COAST ","23","COHO",13,34,3,2.61538461538462,4.33333333333333
"Salmon","2002"," UNSP DISTRICT ","441(TAKU)","COHO",9686,10858,2762,1.12099938054925,3.50687907313541
"Salmon","2002"," FRASER RIVER ","29AB","PINK",57,18,42,0.315789473684211,1.35714285714286
"Salmon","2002"," FRASER RIVER ","29D","PINK",135702,490668,43948,3.61577574390945,3.08778556475835
"Salmon","2002"," NORTH COAST ","1","PINK",47172,34767,25049,0.737026201984228,1.88318894965867
"Salmon","2002"," NORTH COAST ","2E","PINK",38419,12812,21528,0.333480829797756,1.7846060943887
"Salmon","2002"," NORTH COAST ","2W","PINK",38843,13022,21740,0.335247020055094,1.78670653173873
"Salmon","2002"," NORTH COAST ","3","PINK",4116038,1354021,2505207,0.328962220465409,1.64299317381757
"Salmon","2002"," NORTH COAST ","4","PINK",843610,275051,505931,0.326040468937068,1.66744081702841
"Salmon","2002"," NORTH COAST ","5","PINK",761337,251887,471981,0.330848231466486,1.61306705142792
"Salmon","2002"," NORTH COAST ","6","PINK",819730,270616,515913,0.330128212948166,1.5888919255766
"Salmon","2002"," NORTH COAST ","7","PINK",151577,50149,95529,0.330848347704467,1.58671188853647
"Salmon","2002"," NORTH COAST ","8","PINK",1629740,537703,1033271,0.329931768257513,1.57726288650315
"Salmon","2002"," SOUTH COAST ","11","PINK",6905,2133,4611,0.308906589427951,1.49750596399913
"Salmon","2002"," SOUTH COAST ","12","PINK",127985,42885,89442,0.335078329491737,1.4309273048456
"Salmon","2002"," SOUTH COAST ","13","PINK",25641,9977,18194,0.389103389103389,1.4093107617896
"Salmon","2002"," SOUTH COAST ","14","PINK",952477,466454,192768,0.489727311000686,4.94105349435591
"Salmon","2002"," SOUTH COAST ","17","PINK",587,298,125,0.507666098807496,4.696
"Salmon","2002"," SOUTH COAST ","18","PINK",116,128,68,1.10344827586207,1.70588235294118
"Salmon","2002"," SOUTH COAST ","19","PINK",73588,34069,15398,0.462969505897701,4.77906221587219
"Salmon","2002"," SOUTH COAST ","20","PINK",326,107,227,0.328220858895706,1.43612334801762
"Salmon","2002"," SOUTH COAST ","21","PINK",1800064,841142,397938,0.467284496551234,4.52347853183159
"Salmon","2002"," SOUTH COAST ","23","PINK",193,145,146,0.751295336787565,1.32191780821918
"Salmon","2002"," SOUTH COAST ","24","PINK",120,141,64,1.175,1.875
"Salmon","2002"," SOUTH COAST ","25","PINK",127,92,73,0.724409448818898,1.73972602739726
"Salmon","2002"," SOUTH COAST ","26","PINK",725,503,480,0.693793103448276,1.51041666666667
"Salmon","2002"," SOUTH COAST ","27","PINK",605,450,406,0.743801652892562,1.49014778325123
"Salmon","2002"," FRASER RIVER ","29AB","SOCKEYE",2044979,7438159,679527,3.63727891582261,3.00941537275193
"Salmon","2002"," FRASER RIVER ","29C","SOCKEYE",83,374,27,4.50602409638554,3.07407407407407
"Salmon","2002"," NORTH COAST ","1","SOCKEYE",865,5926,313,6.85086705202312,2.76357827476038
"Salmon","2002"," NORTH COAST ","2E","SOCKEYE",9,67,3,7.44444444444444,3
"Salmon","2002"," NORTH COAST ","2W","SOCKEYE",13,110,4,8.46153846153846,3.25
"Salmon","2002"," NORTH COAST ","3","SOCKEYE",2001605,7287120,711435,3.64063838769388,2.81347558104395
"Salmon","2002"," NORTH COAST ","4","SOCKEYE",1525546,5561778,545512,3.64576223856901,2.79653976447814
"Salmon","2002"," NORTH COAST ","5","SOCKEYE",22685,84930,8735,3.74388362353978,2.59702346880366
"Salmon","2002"," NORTH COAST ","6","SOCKEYE",60495,228043,20031,3.76961732374576,3.02006889321552
"Salmon","2002"," NORTH COAST ","7","SOCKEYE",483,1873,201,3.87784679089027,2.40298507462687
"Salmon","2002"," NORTH COAST ","8","SOCKEYE",16632,62182,5793,3.73869648869649,2.87105126877266
"Salmon","2002"," SOUTH COAST ","11","SOCKEYE",49600,182845,16095,3.68639112903226,3.08170239204722
"Salmon","2002"," SOUTH COAST ","12","SOCKEYE",1428676,5787379,454655,4.05086877640557,3.14232989849446
"Salmon","2002"," SOUTH COAST ","13","SOCKEYE",535682,2474851,167563,4.62000029868467,3.19689907676516
"Salmon","2002"," SOUTH COAST ","18","SOCKEYE",36171,251713,11729,6.95897265765392,3.08389462017222
"Salmon","2002"," SOUTH COAST ","20","SOCKEYE",950583,3651760,367655,3.84160036524954,2.58552991255389
"Salmon","2002"," SOUTH COAST ","23","SOCKEYE",865642,3645432,447013,4.21124668165362,1.93650296523815
"Salmon","2002"," SOUTH COAST ","24","SOCKEYE",245657,1748664,74014,7.1183153746891,3.31906125868079
"Salmon","2002"," SOUTH COAST ","25","SOCKEYE",29909,216820,9333,7.24932294627035,3.20465016607736
"Salmon","2002"," SOUTH COAST ","26","SOCKEYE",87626,580034,25137,6.61942802364595,3.48593706488443
"Salmon","2002"," SOUTH COAST ","27","SOCKEYE",32123,216798,9314,6.74899604644647,3.44889413785699
"Salmon","2002"," UNSP DISTRICT ","441(TAKU)","SOCKEYE",76197,341662,27504,4.48392981350972,2.77039703315881
"Salmon","2002"," FRASER RIVER ","29D","STEELHEAD",266291,617544,64876,2.31905697150861,4.10461495776558
"Salmon","2002"," NORTH COAST ","4","STEELHEAD",32,35,7,1.09375,4.57142857142857
"Salmon","2002"," SOUTH COAST ","20","STEELHEAD",61,59,27,0.967213114754098,2.25925925925926
"Salmon","2002"," UNSP DISTRICT ","441(TAKU)","STEELHEAD",3,3,1,1,3
"Salmon","2003"," FRASER RIVER ","29AB","CHINOOK",27879,79614,3758,2.85569783708167,7.4185737094199
"Salmon","2003"," FRASER RIVER ","29D","CHINOOK",56108,145095,6079,2.58599486704213,9.2298075341339
"Salmon","2003"," NORTH COAST ","1","CHINOOK",647638,2244715,75362,3.4660026125706,8.59369443486107
"Salmon","2003"," NORTH COAST ","2E","CHINOOK",11699,53963,1981,4.61261646294555,5.90560323069157
"Salmon","2003"," NORTH COAST ","2W","CHINOOK",396170,1482355,45536,3.74171441552869,8.70014933239635
"Salmon","2003"," NORTH COAST ","3","CHINOOK",44054,138213,5039,3.13735415626277,8.74260766025005
"Salmon","2003"," NORTH COAST ","4","CHINOOK",88338,289201,10219,3.27380062940071,8.64448576181622
"Salmon","2003"," NORTH COAST ","5","CHINOOK",9551,36848,1059,3.85802533766098,9.01888574126535
"Salmon","2003"," NORTH COAST ","6","CHINOOK",34,79,7,2.32352941176471,4.85714285714286
"Salmon","2003"," NORTH COAST ","7","CHINOOK",6072,26025,514,4.28606719367589,11.8132295719844
"Salmon","2003"," NORTH COAST ","8","CHINOOK",26834,92631,2801,3.45200119251696,9.5801499464477
"Salmon","2003"," SOUTH COAST ","11","CHINOOK",84,276,10,3.28571428571429,8.4
"Salmon","2003"," SOUTH COAST ","12","CHINOOK",4105,15206,716,3.70426309378806,5.73324022346369
"Salmon","2003"," SOUTH COAST ","13","CHINOOK",1596,7134,214,4.46992481203007,7.45794392523364
"Salmon","2003"," SOUTH COAST ","14","CHINOOK",5,12,1,2.4,5
"Salmon","2003"," SOUTH COAST ","20","CHINOOK",757,1700,212,2.24570673712021,3.57075471698113
"Salmon","2003"," SOUTH COAST ","23","CHINOOK",386853,1581204,75633,4.08735100929811,5.11487049303875
"Salmon","2003"," SOUTH COAST ","24","CHINOOK",36281,147229,6236,4.05801934897054,5.81799230275818
"Salmon","2003"," SOUTH COAST ","25","CHINOOK",106557,444032,15397,4.167084283529,6.92063388971878
"Salmon","2003"," SOUTH COAST ","26","CHINOOK",273582,1145695,40713,4.18775723549064,6.71977009800309
"Salmon","2003"," SOUTH COAST ","27","CHINOOK",46972,195909,5963,4.170761304607,7.87724299849069
"Salmon","2003"," UNSP DISTRICT ","441(TAKU)","CHINOOK",28144,97981,3712,3.48141699829449,7.58189655172414
"Salmon","2003"," FRASER RIVER ","29AB","CHUM",93324,61623,20593,0.66031245981741,4.53183120477832
"Salmon","2003"," FRASER RIVER ","29D","CHUM",69653,41461,13699,0.595250742968716,5.08453171764362
"Salmon","2003"," NORTH COAST ","1","CHUM",646,727,164,1.12538699690402,3.9390243902439
"Salmon","2003"," NORTH COAST ","2E","CHUM",28478,17518,5945,0.615141512746682,4.79024390243902
"Salmon","2003"," NORTH COAST ","2W","CHUM",266,319,63,1.19924812030075,4.22222222222222
"Salmon","2003"," NORTH COAST ","3","CHUM",279723,167572,64259,0.599064074101879,4.35305560310618
"Salmon","2003"," NORTH COAST ","4","CHUM",46771,27918,10519,0.59690834063843,4.44633520296606
"Salmon","2003"," NORTH COAST ","5","CHUM",6080,3619,1286,0.595230263157895,4.72783825816485
"Salmon","2003"," NORTH COAST ","6","CHUM",2057429,1377238,388427,0.669397583100073,5.29682282642556
"Salmon","2003"," NORTH COAST ","7","CHUM",1197194,803506,265771,0.671157723810844,4.5046073499366
"Salmon","2003"," NORTH COAST ","8","CHUM",3474068,2187158,689635,0.629566836342869,5.03754594821899
"Salmon","2003"," SOUTH COAST ","11","CHUM",919,547,169,0.595212187159956,5.43786982248521
"Salmon","2003"," SOUTH COAST ","12","CHUM",1900923,1296661,419667,0.682121790309234,4.52959846735626
"Salmon","2003"," SOUTH COAST ","13","CHUM",2548142,1800279,489843,0.706506544768698,5.20195654526042
"Salmon","2003"," SOUTH COAST ","14","CHUM",184781,109974,42132,0.595158593145399,4.38576378999335
"Salmon","2003"," SOUTH COAST ","17","CHUM",11267,6707,2399,0.595278246205734,4.69654022509379
"Salmon","2003"," SOUTH COAST ","20","CHUM",114,76,28,0.666666666666667,4.07142857142857
"Salmon","2003"," SOUTH COAST ","21","CHUM",1372991,894796,305717,0.651712939123417,4.49105218224698
"Salmon","2003"," SOUTH COAST ","23","CHUM",1046,1165,230,1.11376673040153,4.54782608695652
"Salmon","2003"," SOUTH COAST ","24","CHUM",109,124,24,1.13761467889908,4.54166666666667
"Salmon","2003"," SOUTH COAST ","25","CHUM",449358,280215,109178,0.623589654573859,4.11582919635824
"Salmon","2003"," SOUTH COAST ","26","CHUM",7180,7875,1621,1.09679665738162,4.42936458975941
"Salmon","2003"," SOUTH COAST ","27","CHUM",329,253,77,0.768996960486322,4.27272727272727
"Salmon","2003"," FRASER RIVER ","29AB","COHO",3,6,1,2,3
"Salmon","2003"," NORTH COAST ","1","COHO",414987,1290507,116411,3.109752835631,3.56484352853253
"Salmon","2003"," NORTH COAST ","2E","COHO",90309,308467,23235,3.41568392961942,3.88676565526146
"Salmon","2003"," NORTH COAST ","2W","COHO",11454,42432,2894,3.70455735987428,3.95784381478922
"Salmon","2003"," NORTH COAST ","3","COHO",80153,210439,22542,2.62546629570946,3.55571821488777
"Salmon","2003"," NORTH COAST ","5","COHO",112017,347871,29718,3.105519697903,3.76933171815062
"Salmon","2003"," NORTH COAST ","6","COHO",45603,153031,11123,3.35572221125803,4.09988312505619
"Salmon","2003"," NORTH COAST ","7","COHO",27153,75354,7020,2.77516296541819,3.86794871794872
"Salmon","2003"," NORTH COAST ","8","COHO",1823,2693,525,1.47723532638508,3.47238095238095
"Salmon","2003"," SOUTH COAST ","12","COHO",558,836,149,1.49820788530466,3.74496644295302
"Salmon","2003"," SOUTH COAST ","13","COHO",36,53,10,1.47222222222222,3.6
"Salmon","2003"," SOUTH COAST ","21","COHO",11,16,3,1.45454545454545,3.66666666666667
"Salmon","2003"," SOUTH COAST ","23","COHO",11269,24592,2924,2.18226994409442,3.85396716826265
"Salmon","2003"," SOUTH COAST ","25","COHO",4646,9352,1196,2.01291433491175,3.88461538461538
"Salmon","2003"," UNSP DISTRICT ","441(TAKU)","COHO",7763,13974,2049,1.80007728970759,3.78867740361152
"Salmon","2003"," FRASER RIVER ","29AB","PINK",24316,3606,12523,0.148297417338378,1.94170725864409
"Salmon","2003"," FRASER RIVER ","29D","PINK",5935,807,2725,0.135973041280539,2.17798165137615
"Salmon","2003"," NORTH COAST ","1","PINK",131509,115324,70936,0.876928575230593,1.85391056727191
"Salmon","2003"," NORTH COAST ","2E","PINK",1427,1138,677,0.797477224947442,2.10782865583456
"Salmon","2003"," NORTH COAST ","2W","PINK",6103,5404,2646,0.88546616418155,2.30650037792895
"Salmon","2003"," NORTH COAST ","3","PINK",3789071,933777,2486509,0.246439562626301,1.52385171338612
"Salmon","2003"," NORTH COAST ","4","PINK",1899436,503124,1299522,0.26488073301759,1.46164204992297
"Salmon","2003"," NORTH COAST ","5","PINK",434803,134310,310875,0.308898512659756,1.39864254121431
"Salmon","2003"," NORTH COAST ","6","PINK",6157845,1829449,4442994,0.297092408139536,1.38596743547257
"Salmon","2003"," NORTH COAST ","7","PINK",126340,37733,71008,0.298662339718221,1.77923614240649
"Salmon","2003"," NORTH COAST ","8","PINK",1159236,327103,617837,0.28217118861043,1.87628128454592
"Salmon","2003"," SOUTH COAST ","11","PINK",1248,165,675,0.132211538461538,1.84888888888889
"Salmon","2003"," SOUTH COAST ","12","PINK",1189381,358944,672583,0.30179059527603,1.76837802918004
"Salmon","2003"," SOUTH COAST ","13","PINK",500815,155618,326912,0.310729510897237,1.53195661217698
"Salmon","2003"," SOUTH COAST ","14","PINK",184787,109986,42133,0.595204208088231,4.38580210286474
"Salmon","2003"," SOUTH COAST ","17","PINK",11267,6707,2399,0.595278246205734,4.69654022509379
"Salmon","2003"," SOUTH COAST ","20","PINK",28061,7791,17867,0.277645130251951,1.57054905692058
"Salmon","2003"," SOUTH COAST ","21","PINK",2,0.25,1,0.125,2
"Salmon","2003"," SOUTH COAST ","23","PINK",44,15,28,0.340909090909091,1.57142857142857
"Salmon","2003"," SOUTH COAST ","24","PINK",36390,147354,6260,4.04929925803792,5.81309904153355
"Salmon","2003"," SOUTH COAST ","25","PINK",59,9,31,0.152542372881356,1.90322580645161
"Salmon","2003"," SOUTH COAST ","26","PINK",92,85,48,0.923913043478261,1.91666666666667
"Salmon","2003"," SOUTH COAST ","27","PINK",122,48,79,0.39344262295082,1.54430379746835
"Salmon","2003"," FRASER RIVER ","29AB","SOCKEYE",482369,1811199,178901,3.75479974874007,2.69629012694172
"Salmon","2003"," FRASER RIVER ","29D","SOCKEYE",47345,173355,17715,3.66152708839371,2.6725938470223
"Salmon","2003"," NORTH COAST ","1","SOCKEYE",5713,32450,1762,5.68002800630142,3.24233825198638
"Salmon","2003"," NORTH COAST ","2E","SOCKEYE",2,14,1,7,2
"Salmon","2003"," NORTH COAST ","2W","SOCKEYE",6,37,2,6.16666666666667,3
"Salmon","2003"," NORTH COAST ","3","SOCKEYE",1821410,6748811,646863,3.70526734782394,2.81575851455409
"Salmon","2003"," NORTH COAST ","4","SOCKEYE",1230581,4551469,465673,3.69863422237138,2.64258610655975
"Salmon","2003"," NORTH COAST ","5","SOCKEYE",31461,117381,12256,3.73100028606847,2.56698759791123
"Salmon","2003"," NORTH COAST ","6","SOCKEYE",113517,431315,48955,3.79956306103932,2.31880298233071
"Salmon","2003"," NORTH COAST ","7","SOCKEYE",2324,9227,893,3.97030981067126,2.60246360582307
"Salmon","2003"," NORTH COAST ","8","SOCKEYE",50555,190409,19181,3.76637325684898,2.63568114279756
"Salmon","2003"," SOUTH COAST ","11","SOCKEYE",10288,37652,3559,3.65979782270607,2.89069963472886
"Salmon","2003"," SOUTH COAST ","12","SOCKEYE",1403701,5784292,507649,4.12074366264611,2.76510147759574
"Salmon","2003"," SOUTH COAST ","13","SOCKEYE",497050,2011806,176675,4.04749220400362,2.81335786047828
"Salmon","2003"," SOUTH COAST ","20","SOCKEYE",58581,218567,22445,3.73102200372134,2.60997995099131
"Salmon","2003"," SOUTH COAST ","23","SOCKEYE",548813,2099643,251210,3.82578947656123,2.18467815771665
"Salmon","2003"," UNSP DISTRICT ","441(TAKU)","SOCKEYE",53044,240434,18727,4.53272754694216,2.83248785176483
"Salmon","2003"," SOUTH COAST ","20","STEELHEAD",35,74,14,2.11428571428571,2.5
"Salmon","2003"," SOUTH COAST ","21","STEELHEAD",1373003,894813,305721,0.651719624793245,4.49103267358147
"Salmon","2003"," SOUTH COAST ","25","STEELHEAD",560621,733608,125803,1.30856318261357,4.45634046882825
"Salmon","2003"," SOUTH COAST ","26","STEELHEAD",280854,1153655,42382,4.10766804104624,6.6267283280638
"Salmon","2003"," SOUTH COAST ","27","STEELHEAD",47424,196211,6119,4.13737769905533,7.75028599444354
"Salmon","2003"," UNSP DISTRICT ","441(TAKU)","STEELHEAD",62,111,25,1.79032258064516,2.48
"Salmon","2004","FAR NORTH","441(TAKU)","CHINOOK",16177,79183,2417,4.89478889781789,6.69300786098469
"Salmon","2004","FAR NORTH","442(STIKINE)","CHINOOK",2539,9507,430,3.74438755415518,5.9046511627907
